"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:47:23"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"TR_Steering"	"  Assembly"	"     (N/A)"	"     (N/A)"	"Result Container"

".horus.simu40max_swept.TR_Steering.steering_Input.TIME"	".horus.simu40max_swept.TR_Steering.steering_Input.steering_wheel_angle_front"	".horus.simu40max_swept.TR_Steering.steering_Input.pitman_arm_rotation_or_rack_travel_front"	".horus.simu40max_swept.TR_Steering.steering_Input.diff_btwn_pitman_arm_rot_and_steering_gear_rot_front"	".horus.simu40max_swept.TR_Steering.steering_Input.steering_wheel_angle_at_adams_joint_front"	".horus.simu40max_swept.TR_Steering.steering_Input.steering_system_angular_compliance_front"	".horus.simu40max_swept.TR_Steering.steering_Input.angle_at_column_sim_stat_joint_front"
9.292000e+01	-7.565223e+01	7.650910e+00	0.000000e+00	-7.565223e+01	0.000000e+00	-4.831691e-13
9.293000e+01	-7.278320e+01	7.380855e+00	0.000000e+00	-7.278320e+01	0.000000e+00	0.000000e+00
9.294000e+01	-6.966777e+01	7.086468e+00	0.000000e+00	-6.966777e+01	0.000000e+00	4.831691e-13
9.295000e+01	-6.631627e+01	6.768241e+00	0.000000e+00	-6.631627e+01	0.000000e+00	-2.842171e-14
9.296000e+01	-6.273985e+01	6.426663e+00	0.000000e+00	-6.273985e+01	0.000000e+00	-5.258016e-13
9.297000e+01	-5.895038e+01	6.062223e+00	0.000000e+00	-5.895038e+01	0.000000e+00	2.842171e-14
9.298000e+01	-5.496048e+01	5.675431e+00	0.000000e+00	-5.496048e+01	0.000000e+00	-1.421085e-14
9.299000e+01	-5.078344e+01	5.266842e+00	0.000000e+00	-5.078344e+01	0.000000e+00	1.421085e-14
9.300000e+01	-4.643317e+01	4.837092e+00	0.000000e+00	-4.643317e+01	0.000000e+00	1.421085e-13
9.301000e+01	-4.192418e+01	4.386943e+00	0.000000e+00	-4.192418e+01	0.000000e+00	4.263256e-13
9.302000e+01	-3.727153e+01	3.917329e+00	0.000000e+00	-3.727153e+01	0.000000e+00	1.136868e-13
9.303000e+01	-3.249074e+01	3.429416e+00	0.000000e+00	-3.249074e+01	0.000000e+00	1.350031e-13
9.304000e+01	-2.759780e+01	2.924646e+00	0.000000e+00	-2.759780e+01	0.000000e+00	-1.065814e-14
9.305000e+01	-2.260906e+01	2.404780e+00	0.000000e+00	-2.260906e+01	0.000000e+00	3.907985e-13
9.306000e+01	-1.754122e+01	1.871924e+00	0.000000e+00	-1.754122e+01	0.000000e+00	3.161915e-13
9.307000e+01	-1.241123e+01	1.328523e+00	0.000000e+00	-1.241123e+01	0.000000e+00	-1.421085e-14
9.308000e+01	-7.236275e+00	7.773312e-01	0.000000e+00	-7.236275e+00	0.000000e+00	1.616485e-13
9.309000e+01	-2.033699e+00	2.213534e-01	0.000000e+00	-2.033699e+00	0.000000e+00	1.776357e-15
9.310000e+01	3.179054e+00	-3.362470e-01	0.000000e+00	3.179054e+00	0.000000e+00	-3.819167e-13
9.311000e+01	8.384500e+00	-8.922550e-01	0.000000e+00	8.384500e+00	0.000000e+00	-4.689582e-13
9.312000e+01	1.356517e+01	-1.443518e+00	0.000000e+00	1.356517e+01	0.000000e+00	0.000000e+00
9.313000e+01	1.870365e+01	-1.987051e+00	0.000000e+00	1.870365e+01	0.000000e+00	-1.065814e-14
9.314000e+01	2.378269e+01	-2.520127e+00	0.000000e+00	2.378269e+01	0.000000e+00	-3.552714e-15
9.315000e+01	2.878522e+01	-3.040330e+00	0.000000e+00	2.878522e+01	0.000000e+00	0.000000e+00
9.316000e+01	3.369439e+01	-3.545586e+00	0.000000e+00	3.369439e+01	0.000000e+00	0.000000e+00
9.317000e+01	3.849370e+01	-4.034162e+00	0.000000e+00	3.849370e+01	0.000000e+00	0.000000e+00
9.318000e+01	4.316696e+01	-4.504638e+00	0.000000e+00	4.316696e+01	0.000000e+00	-7.105427e-15
9.319000e+01	4.769845e+01	-4.955866e+00	0.000000e+00	4.769845e+01	0.000000e+00	-2.842171e-14
9.320000e+01	5.207287e+01	-5.386918e+00	0.000000e+00	5.207287e+01	0.000000e+00	2.842171e-14
9.321000e+01	5.627547e+01	-5.797035e+00	0.000000e+00	5.627547e+01	0.000000e+00	0.000000e+00
9.322000e+01	6.029206e+01	-6.185571e+00	0.000000e+00	6.029206e+01	0.000000e+00	1.421085e-14
9.323000e+01	6.410906e+01	-6.551956e+00	0.000000e+00	6.410906e+01	0.000000e+00	0.000000e+00
9.324000e+01	6.771357e+01	-6.895658e+00	0.000000e+00	6.771357e+01	0.000000e+00	-1.421085e-14
9.325000e+01	7.109338e+01	-7.216158e+00	0.000000e+00	7.109338e+01	0.000000e+00	0.000000e+00
9.326000e+01	7.423705e+01	-7.512933e+00	0.000000e+00	7.423705e+01	0.000000e+00	0.000000e+00
9.327000e+01	7.713391e+01	-7.785453e+00	0.000000e+00	7.713391e+01	0.000000e+00	0.000000e+00
9.328000e+01	7.977414e+01	-8.033177e+00	0.000000e+00	7.977414e+01	0.000000e+00	0.000000e+00
9.329000e+01	8.214874e+01	-8.255561e+00	0.000000e+00	8.214874e+01	0.000000e+00	0.000000e+00
9.330000e+01	8.424965e+01	-8.452067e+00	0.000000e+00	8.424965e+01	0.000000e+00	-4.547474e-13
9.331000e+01	8.606967e+01	-8.622176e+00	0.000000e+00	8.606967e+01	0.000000e+00	-7.105427e-14
9.332000e+01	8.760261e+01	-8.765407e+00	0.000000e+00	8.760261e+01	0.000000e+00	1.705303e-13
9.333000e+01	8.884318e+01	-8.881323e+00	0.000000e+00	8.884318e+01	0.000000e+00	4.547474e-13
9.334000e+01	8.978711e+01	-8.969554e+00	0.000000e+00	8.978711e+01	0.000000e+00	5.684342e-14
9.335000e+01	9.043113e+01	-9.029805e+00	0.000000e+00	9.043113e+01	0.000000e+00	-3.126388e-13
9.336000e+01	9.077296e+01	-9.061865e+00	0.000000e+00	9.077296e+01	0.000000e+00	-2.842171e-14
9.337000e+01	9.081135e+01	-9.065616e+00	0.000000e+00	9.081135e+01	0.000000e+00	3.268497e-13
9.338000e+01	9.054608e+01	-9.041036e+00	0.000000e+00	9.054608e+01	0.000000e+00	0.000000e+00
9.339000e+01	8.997793e+01	-8.988201e+00	0.000000e+00	8.997793e+01	0.000000e+00	-3.410605e-13
9.340000e+01	8.910874e+01	-8.907280e+00	0.000000e+00	8.910874e+01	0.000000e+00	0.000000e+00
9.341000e+01	8.794133e+01	-8.798529e+00	0.000000e+00	8.794133e+01	0.000000e+00	3.410605e-13
9.342000e+01	8.647956e+01	-8.662285e+00	0.000000e+00	8.647956e+01	0.000000e+00	-2.842171e-14
9.343000e+01	8.472827e+01	-8.498949e+00	0.000000e+00	8.472827e+01	0.000000e+00	-3.694822e-13
9.344000e+01	8.269328e+01	-8.308978e+00	0.000000e+00	8.269328e+01	0.000000e+00	1.421085e-14
9.345000e+01	8.038138e+01	-8.092867e+00	0.000000e+00	8.038138e+01	0.000000e+00	4.121148e-13
9.346000e+01	7.780029e+01	-7.851134e+00	0.000000e+00	7.780029e+01	0.000000e+00	-1.421085e-14
9.347000e+01	7.495866e+01	-7.584311e+00	0.000000e+00	7.495866e+01	0.000000e+00	-4.263256e-13
9.348000e+01	7.186602e+01	-7.292925e+00	0.000000e+00	7.186602e+01	0.000000e+00	-2.842171e-14
9.349000e+01	6.853274e+01	-6.977499e+00	0.000000e+00	6.853274e+01	0.000000e+00	4.121148e-13
9.350000e+01	6.497002e+01	-6.638543e+00	0.000000e+00	6.497002e+01	0.000000e+00	-1.421085e-14
9.351000e+01	6.118985e+01	-6.276563e+00	0.000000e+00	6.118985e+01	0.000000e+00	-3.765876e-13
9.352000e+01	5.720495e+01	-5.892074e+00	0.000000e+00	5.720495e+01	0.000000e+00	0.000000e+00
9.353000e+01	5.302876e+01	-5.485623e+00	0.000000e+00	5.302876e+01	0.000000e+00	3.623768e-13
9.354000e+01	4.867535e+01	-5.057826e+00	0.000000e+00	4.867535e+01	0.000000e+00	-4.263256e-14
9.355000e+01	4.415941e+01	-4.609406e+00	0.000000e+00	4.415941e+01	0.000000e+00	1.421085e-14
9.356000e+01	3.949619e+01	-4.141245e+00	0.000000e+00	3.949619e+01	0.000000e+00	-1.847411e-13
9.357000e+01	3.470144e+01	-3.654439e+00	0.000000e+00	3.470144e+01	0.000000e+00	1.421085e-14
9.358000e+01	2.979137e+01	-3.150352e+00	0.000000e+00	2.979137e+01	0.000000e+00	-3.161915e-13
9.359000e+01	2.478260e+01	-2.630662e+00	0.000000e+00	2.478260e+01	0.000000e+00	-3.197442e-13
9.360000e+01	1.969208e+01	-2.097392e+00	0.000000e+00	1.969208e+01	0.000000e+00	-3.517187e-13
9.361000e+01	1.453704e+01	-1.552918e+00	0.000000e+00	1.453704e+01	0.000000e+00	-3.552714e-13
9.362000e+01	9.334951e+00	-9.999492e-01	0.000000e+00	9.334951e+00	0.000000e+00	-3.197442e-13
9.363000e+01	4.103453e+00	-4.414706e-01	0.000000e+00	4.103453e+00	0.000000e+00	0.000000e+00
9.364000e+01	-1.139709e+00	1.193368e-01	0.000000e+00	-1.139709e+00	0.000000e+00	3.570477e-13
9.365000e+01	-6.376741e+00	6.792048e-01	0.000000e+00	-6.376741e+00	0.000000e+00	3.304024e-13
9.366000e+01	-1.158986e+01	1.234894e+00	0.000000e+00	-1.158986e+01	0.000000e+00	1.243450e-14
9.367000e+01	-1.676135e+01	1.783306e+00	0.000000e+00	-1.676135e+01	0.000000e+00	3.552714e-15
9.368000e+01	-2.187363e+01	2.321581e+00	0.000000e+00	-2.187363e+01	0.000000e+00	0.000000e+00
9.369000e+01	-2.690932e+01	2.847169e+00	0.000000e+00	-2.690932e+01	0.000000e+00	0.000000e+00
9.370000e+01	-3.185128e+01	3.357859e+00	0.000000e+00	-3.185128e+01	0.000000e+00	0.000000e+00
9.371000e+01	-3.668267e+01	3.851797e+00	0.000000e+00	-3.668267e+01	0.000000e+00	-2.131628e-14
9.372000e+01	-4.138704e+01	4.327453e+00	0.000000e+00	-4.138704e+01	0.000000e+00	7.105427e-15
9.373000e+01	-4.594835e+01	4.783592e+00	0.000000e+00	-4.594835e+01	0.000000e+00	-7.105427e-15
9.374000e+01	-5.035104e+01	5.219218e+00	0.000000e+00	-5.035104e+01	0.000000e+00	-7.105427e-15
9.375000e+01	-5.458008e+01	5.633519e+00	0.000000e+00	-5.458008e+01	0.000000e+00	-1.421085e-14
9.376000e+01	-5.862102e+01	6.025816e+00	0.000000e+00	-5.862102e+01	0.000000e+00	0.000000e+00
9.377000e+01	-6.246004e+01	6.395519e+00	0.000000e+00	-6.246004e+01	0.000000e+00	0.000000e+00
9.378000e+01	-6.608402e+01	6.742083e+00	0.000000e+00	-6.608402e+01	0.000000e+00	0.000000e+00
9.379000e+01	-6.948055e+01	7.064988e+00	0.000000e+00	-6.948055e+01	0.000000e+00	1.421085e-14
9.380000e+01	-7.263798e+01	7.363714e+00	0.000000e+00	-7.263798e+01	0.000000e+00	0.000000e+00
9.381000e+01	-7.554549e+01	7.637740e+00	0.000000e+00	-7.554549e+01	0.000000e+00	0.000000e+00
9.382000e+01	-7.819308e+01	7.886532e+00	0.000000e+00	-7.819308e+01	0.000000e+00	-1.421085e-14
9.383000e+01	-8.057164e+01	8.109558e+00	0.000000e+00	-8.057164e+01	0.000000e+00	0.000000e+00
9.384000e+01	-8.267299e+01	8.306293e+00	0.000000e+00	-8.267299e+01	0.000000e+00	1.421085e-14
9.385000e+01	-8.448988e+01	8.476230e+00	0.000000e+00	-8.448988e+01	0.000000e+00	3.410605e-13
9.386000e+01	-8.601600e+01	8.618898e+00	0.000000e+00	-8.601600e+01	0.000000e+00	7.105427e-14
9.387000e+01	-8.724607e+01	8.733873e+00	0.000000e+00	-8.724607e+01	0.000000e+00	-1.136868e-13
9.388000e+01	-8.817579e+01	8.820796e+00	0.000000e+00	-8.817579e+01	0.000000e+00	-2.842171e-13
9.389000e+01	-8.880190e+01	8.879382e+00	0.000000e+00	-8.880190e+01	0.000000e+00	-4.831691e-13
9.390000e+01	-8.912215e+01	8.909430e+00	0.000000e+00	-8.912215e+01	0.000000e+00	0.000000e+00
9.391000e+01	-8.913536e+01	8.910831e+00	0.000000e+00	-8.913536e+01	0.000000e+00	4.547474e-13
9.392000e+01	-8.884138e+01	8.883572e+00	0.000000e+00	-8.884138e+01	0.000000e+00	1.421085e-14
9.393000e+01	-8.824111e+01	8.827735e+00	0.000000e+00	-8.824111e+01	0.000000e+00	-4.121148e-13
9.394000e+01	-8.733652e+01	8.743494e+00	0.000000e+00	-8.733652e+01	0.000000e+00	-1.421085e-14
9.395000e+01	-8.613058e+01	8.631109e+00	0.000000e+00	-8.613058e+01	0.000000e+00	3.979039e-13
9.396000e+01	-8.462734e+01	8.490917e+00	0.000000e+00	-8.462734e+01	0.000000e+00	1.421085e-14
9.397000e+01	-8.283182e+01	8.323319e+00	0.000000e+00	-8.283182e+01	0.000000e+00	-3.694822e-13
9.398000e+01	-8.075007e+01	8.128765e+00	0.000000e+00	-8.075007e+01	0.000000e+00	0.000000e+00
9.399000e+01	-7.838912e+01	7.907744e+00	0.000000e+00	-7.838912e+01	0.000000e+00	3.694822e-13
9.400000e+01	-7.575695e+01	7.660766e+00	0.000000e+00	-7.575695e+01	0.000000e+00	-1.421085e-14
9.401000e+01	-7.286249e+01	7.388349e+00	0.000000e+00	-7.286249e+01	0.000000e+00	-4.263256e-13
9.402000e+01	-6.971555e+01	7.091011e+00	0.000000e+00	-6.971555e+01	0.000000e+00	-1.421085e-14
9.403000e+01	-6.632682e+01	6.769265e+00	0.000000e+00	-6.632682e+01	0.000000e+00	3.979039e-13
9.404000e+01	-6.270782e+01	6.423615e+00	0.000000e+00	-6.270782e+01	0.000000e+00	0.000000e+00
9.405000e+01	-5.887087e+01	6.054570e+00	0.000000e+00	-5.887087e+01	0.000000e+00	-3.836931e-13
9.406000e+01	-5.482904e+01	5.662657e+00	0.000000e+00	-5.482904e+01	0.000000e+00	2.842171e-14
9.407000e+01	-5.059612e+01	5.248454e+00	0.000000e+00	-5.059612e+01	0.000000e+00	4.760636e-13
9.408000e+01	-4.618653e+01	4.812624e+00	0.000000e+00	-4.618653e+01	0.000000e+00	4.973799e-14
9.409000e+01	-4.161535e+01	4.355962e+00	0.000000e+00	-4.161535e+01	0.000000e+00	-2.060574e-13
9.410000e+01	-3.689817e+01	3.879452e+00	0.000000e+00	-3.689817e+01	0.000000e+00	-1.989520e-13
9.411000e+01	-3.205114e+01	3.384317e+00	0.000000e+00	-3.205114e+01	0.000000e+00	1.705303e-13
9.412000e+01	-2.709082e+01	2.872080e+00	0.000000e+00	-2.709082e+01	0.000000e+00	2.380318e-13
9.413000e+01	-2.203420e+01	2.344599e+00	0.000000e+00	-2.203420e+01	0.000000e+00	2.913225e-13
9.414000e+01	-1.689859e+01	1.804091e+00	0.000000e+00	-1.689859e+01	0.000000e+00	3.161915e-13
9.415000e+01	-1.170158e+01	1.253129e+00	0.000000e+00	-1.170158e+01	0.000000e+00	3.037570e-13
9.416000e+01	-6.461007e+00	6.946048e-01	0.000000e+00	-6.461007e+00	0.000000e+00	0.000000e+00
9.417000e+01	-1.194830e+00	1.316591e-01	0.000000e+00	-1.194830e+00	0.000000e+00	-1.401101e-13
9.418000e+01	4.078871e+00	-4.324171e-01	0.000000e+00	4.078871e+00	0.000000e+00	-1.332268e-14
9.419000e+01	9.341988e+00	-9.942975e-01	0.000000e+00	9.341988e+00	0.000000e+00	1.243450e-14
9.420000e+01	1.457644e+01	-1.550741e+00	0.000000e+00	1.457644e+01	0.000000e+00	-1.065814e-14
9.421000e+01	1.976423e+01	-2.098702e+00	0.000000e+00	1.976423e+01	0.000000e+00	1.421085e-14
9.422000e+01	2.488752e+01	-2.635418e+00	0.000000e+00	2.488752e+01	0.000000e+00	0.000000e+00
9.423000e+01	2.992867e+01	-3.158462e+00	0.000000e+00	2.992867e+01	0.000000e+00	1.421085e-14
9.424000e+01	3.487033e+01	-3.665767e+00	0.000000e+00	3.487033e+01	0.000000e+00	0.000000e+00
9.425000e+01	3.969548e+01	-4.155618e+00	0.000000e+00	3.969548e+01	0.000000e+00	-7.105427e-15
9.426000e+01	4.438747e+01	-4.626621e+00	0.000000e+00	4.438747e+01	0.000000e+00	1.421085e-14
9.427000e+01	4.893013e+01	-5.077650e+00	0.000000e+00	4.893013e+01	0.000000e+00	0.000000e+00
9.428000e+01	5.330778e+01	-5.507798e+00	0.000000e+00	5.330778e+01	0.000000e+00	0.000000e+00
9.429000e+01	5.750529e+01	-5.916317e+00	0.000000e+00	5.750529e+01	0.000000e+00	0.000000e+00
9.430000e+01	6.150817e+01	-6.302567e+00	0.000000e+00	6.150817e+01	0.000000e+00	-2.131628e-14
9.431000e+01	6.530255e+01	-6.665971e+00	0.000000e+00	6.530255e+01	0.000000e+00	0.000000e+00
9.432000e+01	6.887532e+01	-7.005987e+00	0.000000e+00	6.887532e+01	0.000000e+00	0.000000e+00
9.433000e+01	7.221409e+01	-7.322076e+00	0.000000e+00	7.221409e+01	0.000000e+00	0.000000e+00
9.434000e+01	7.530729e+01	-7.613696e+00	0.000000e+00	7.530729e+01	0.000000e+00	0.000000e+00
9.435000e+01	7.814417e+01	-7.880294e+00	0.000000e+00	7.814417e+01	0.000000e+00	0.000000e+00
9.436000e+01	8.071488e+01	-8.121307e+00	0.000000e+00	8.071488e+01	0.000000e+00	0.000000e+00
9.437000e+01	8.301046e+01	-8.336173e+00	0.000000e+00	8.301046e+01	0.000000e+00	0.000000e+00
9.438000e+01	8.502291e+01	-8.524342e+00	0.000000e+00	8.502291e+01	0.000000e+00	-3.126388e-13
9.439000e+01	8.674521e+01	-8.685290e+00	0.000000e+00	8.674521e+01	0.000000e+00	-9.947598e-14
9.440000e+01	8.817131e+01	-8.818537e+00	0.000000e+00	8.817131e+01	0.000000e+00	9.947598e-14
9.441000e+01	8.929621e+01	-8.923658e+00	0.000000e+00	8.929621e+01	0.000000e+00	3.836931e-13
9.442000e+01	9.011591e+01	-9.000302e+00	0.000000e+00	9.011591e+01	0.000000e+00	2.842171e-14
9.443000e+01	9.062750e+01	-9.048203e+00	0.000000e+00	9.062750e+01	0.000000e+00	-2.273737e-13
9.444000e+01	9.082911e+01	-9.067184e+00	0.000000e+00	9.082911e+01	0.000000e+00	-4.547474e-13
9.445000e+01	9.071994e+01	-9.057172e+00	0.000000e+00	9.071994e+01	0.000000e+00	0.000000e+00
9.446000e+01	9.030027e+01	-9.018192e+00	0.000000e+00	9.030027e+01	0.000000e+00	4.831691e-13
9.447000e+01	8.957146e+01	-8.950371e+00	0.000000e+00	8.957146e+01	0.000000e+00	0.000000e+00
9.448000e+01	8.853591e+01	-8.853931e+00	0.000000e+00	8.853591e+01	0.000000e+00	-4.831691e-13
9.449000e+01	8.719712e+01	-8.729182e+00	0.000000e+00	8.719712e+01	0.000000e+00	-2.842171e-14
9.450000e+01	8.555960e+01	-8.576509e+00	0.000000e+00	8.555960e+01	0.000000e+00	4.405365e-13
9.451000e+01	8.362894e+01	-8.396361e+00	0.000000e+00	8.362894e+01	0.000000e+00	0.000000e+00
9.452000e+01	8.141171e+01	-8.189235e+00	0.000000e+00	8.141171e+01	0.000000e+00	-4.263256e-13
9.453000e+01	7.891550e+01	-7.955659e+00	0.000000e+00	7.891550e+01	0.000000e+00	0.000000e+00
9.454000e+01	7.614884e+01	-7.696179e+00	0.000000e+00	7.614884e+01	0.000000e+00	4.831691e-13
9.455000e+01	7.312123e+01	-7.411343e+00	0.000000e+00	7.312123e+01	0.000000e+00	0.000000e+00
9.456000e+01	6.984306e+01	-7.101696e+00	0.000000e+00	6.984306e+01	0.000000e+00	-4.973799e-13
9.457000e+01	6.632561e+01	-6.767772e+00	0.000000e+00	6.632561e+01	0.000000e+00	0.000000e+00
9.458000e+01	6.258098e+01	-6.410094e+00	0.000000e+00	6.258098e+01	0.000000e+00	4.547474e-13
9.459000e+01	5.862207e+01	-6.029190e+00	0.000000e+00	5.862207e+01	0.000000e+00	0.000000e+00
9.460000e+01	5.446252e+01	-5.625612e+00	0.000000e+00	5.446252e+01	0.000000e+00	-5.471179e-13
9.461000e+01	5.011668e+01	-5.199968e+00	0.000000e+00	5.011668e+01	0.000000e+00	-1.421085e-14
9.462000e+01	4.559957e+01	-4.752964e+00	0.000000e+00	4.559957e+01	0.000000e+00	3.552714e-13
9.463000e+01	4.092677e+01	-4.285456e+00	0.000000e+00	4.092677e+01	0.000000e+00	-9.947598e-14
9.464000e+01	3.611445e+01	-3.798502e+00	0.000000e+00	3.611445e+01	0.000000e+00	-1.705303e-13
9.465000e+01	3.117926e+01	-3.293428e+00	0.000000e+00	3.117926e+01	0.000000e+00	0.000000e+00
9.466000e+01	2.613826e+01	-2.771873e+00	0.000000e+00	2.613826e+01	0.000000e+00	-3.694822e-13
9.467000e+01	2.100893e+01	-2.235831e+00	0.000000e+00	2.100893e+01	0.000000e+00	-3.304024e-13
9.468000e+01	1.580903e+01	-1.687667e+00	0.000000e+00	1.580903e+01	0.000000e+00	-3.463896e-13
9.469000e+01	1.055658e+01	-1.130101e+00	0.000000e+00	1.055658e+01	0.000000e+00	-3.304024e-13
9.470000e+01	5.269821e+00	-5.661625e-01	0.000000e+00	5.269821e+00	0.000000e+00	0.000000e+00
9.471000e+01	-3.291345e-02	8.944981e-04	0.000000e+00	-3.291345e-02	0.000000e+00	2.679593e-13
9.472000e+01	-5.333207e+00	5.676965e-01	0.000000e+00	-5.333207e+00	0.000000e+00	2.691181e-13
9.473000e+01	-1.061264e+01	1.130875e+00	0.000000e+00	-1.061264e+01	0.000000e+00	-1.776357e-15
9.474000e+01	-1.585287e+01	1.687186e+00	0.000000e+00	-1.585287e+01	0.000000e+00	-1.776357e-15
9.475000e+01	-2.103567e+01	2.233619e+00	0.000000e+00	-2.103567e+01	0.000000e+00	1.421085e-14
9.476000e+01	-2.614299e+01	2.767476e+00	0.000000e+00	-2.614299e+01	0.000000e+00	0.000000e+00
9.477000e+01	-3.115706e+01	3.286412e+00	0.000000e+00	-3.115706e+01	0.000000e+00	-1.421085e-14
9.478000e+01	-3.606041e+01	3.788454e+00	0.000000e+00	-3.606041e+01	0.000000e+00	7.105427e-15
9.479000e+01	-4.083594e+01	4.271975e+00	0.000000e+00	-4.083594e+01	0.000000e+00	1.421085e-14
9.480000e+01	-4.546701e+01	4.735662e+00	0.000000e+00	-4.546701e+01	0.000000e+00	0.000000e+00
9.481000e+01	-4.993744e+01	5.178457e+00	0.000000e+00	-4.993744e+01	0.000000e+00	0.000000e+00
9.482000e+01	-5.423163e+01	5.599505e+00	0.000000e+00	-5.423163e+01	0.000000e+00	7.105427e-15
9.483000e+01	-5.833456e+01	5.998093e+00	0.000000e+00	-5.833456e+01	0.000000e+00	0.000000e+00
9.484000e+01	-6.223189e+01	6.373602e+00	0.000000e+00	-6.223189e+01	0.000000e+00	7.105427e-15
9.485000e+01	-6.590999e+01	6.725469e+00	0.000000e+00	-6.590999e+01	0.000000e+00	0.000000e+00
9.486000e+01	-6.935595e+01	7.053153e+00	0.000000e+00	-6.935595e+01	0.000000e+00	0.000000e+00
9.487000e+01	-7.255771e+01	7.356119e+00	0.000000e+00	-7.255771e+01	0.000000e+00	0.000000e+00
9.488000e+01	-7.550403e+01	7.633823e+00	0.000000e+00	-7.550403e+01	0.000000e+00	0.000000e+00
9.489000e+01	-7.818455e+01	7.885718e+00	0.000000e+00	-7.818455e+01	0.000000e+00	0.000000e+00
9.490000e+01	-8.058984e+01	8.111252e+00	0.000000e+00	-8.058984e+01	0.000000e+00	0.000000e+00
9.491000e+01	-8.271143e+01	8.309880e+00	0.000000e+00	-8.271143e+01	0.000000e+00	1.421085e-14
9.492000e+01	-8.454183e+01	8.481079e+00	0.000000e+00	-8.454183e+01	0.000000e+00	3.694822e-13
9.493000e+01	-8.607455e+01	8.624364e+00	0.000000e+00	-8.607455e+01	0.000000e+00	7.105427e-14
9.494000e+01	-8.730415e+01	8.739297e+00	0.000000e+00	-8.730415e+01	0.000000e+00	-1.421085e-13
9.495000e+01	-8.822624e+01	8.825512e+00	0.000000e+00	-8.822624e+01	0.000000e+00	-3.410605e-13
9.496000e+01	-8.883752e+01	8.882717e+00	0.000000e+00	-8.883752e+01	0.000000e+00	-5.542233e-13
9.497000e+01	-8.913573e+01	8.910713e+00	0.000000e+00	-8.913573e+01	0.000000e+00	0.000000e+00
9.498000e+01	-8.911975e+01	8.909394e+00	0.000000e+00	-8.911975e+01	0.000000e+00	5.542233e-13
9.499000e+01	-8.878952e+01	8.878756e+00	0.000000e+00	-8.878952e+01	0.000000e+00	0.000000e+00
9.500000e+01	-8.814611e+01	8.818896e+00	0.000000e+00	-8.814611e+01	0.000000e+00	-5.542233e-13
9.501000e+01	-8.719165e+01	8.730004e+00	0.000000e+00	-8.719165e+01	0.000000e+00	1.421085e-14
9.502000e+01	-8.592939e+01	8.612360e+00	0.000000e+00	-8.592939e+01	0.000000e+00	5.400125e-13
9.503000e+01	-8.436365e+01	8.466324e+00	0.000000e+00	-8.436365e+01	0.000000e+00	0.000000e+00
9.504000e+01	-8.249979e+01	8.292318e+00	0.000000e+00	-8.249979e+01	0.000000e+00	-5.258016e-13
9.505000e+01	-8.034425e+01	8.090818e+00	0.000000e+00	-8.034425e+01	0.000000e+00	0.000000e+00
9.506000e+01	-7.790448e+01	7.862332e+00	0.000000e+00	-7.790448e+01	0.000000e+00	5.400125e-13
9.507000e+01	-7.518891e+01	7.607393e+00	0.000000e+00	-7.518891e+01	0.000000e+00	1.421085e-14
9.508000e+01	-7.220698e+01	7.326536e+00	0.000000e+00	-7.220698e+01	0.000000e+00	-5.115908e-13
9.509000e+01	-6.896903e+01	7.020298e+00	0.000000e+00	-6.896903e+01	0.000000e+00	0.000000e+00
9.510000e+01	-6.548632e+01	6.689206e+00	0.000000e+00	-6.548632e+01	0.000000e+00	4.831691e-13
9.511000e+01	-6.177097e+01	6.333784e+00	0.000000e+00	-6.177097e+01	0.000000e+00	-7.105427e-15
9.512000e+01	-5.783592e+01	5.954560e+00	0.000000e+00	-5.783592e+01	0.000000e+00	-4.831691e-13
9.513000e+01	-5.369488e+01	5.552090e+00	0.000000e+00	-5.369488e+01	0.000000e+00	7.105427e-15
9.514000e+01	-4.936232e+01	5.126992e+00	0.000000e+00	-4.936232e+01	0.000000e+00	5.471179e-13
9.515000e+01	-4.485335e+01	4.679984e+00	0.000000e+00	-4.485335e+01	0.000000e+00	4.973799e-14
9.516000e+01	-4.018372e+01	4.211941e+00	0.000000e+00	-4.018372e+01	0.000000e+00	-2.629008e-13
9.517000e+01	-3.536976e+01	3.723948e+00	0.000000e+00	-3.536976e+01	0.000000e+00	-2.842171e-13
9.518000e+01	-3.042831e+01	3.217365e+00	0.000000e+00	-3.042831e+01	0.000000e+00	9.237056e-14
9.519000e+01	-2.537666e+01	2.693873e+00	0.000000e+00	-2.537666e+01	0.000000e+00	2.451372e-13
9.520000e+01	-2.023251e+01	2.155520e+00	0.000000e+00	-2.023251e+01	0.000000e+00	3.126388e-13
9.521000e+01	-1.501389e+01	1.604729e+00	0.000000e+00	-1.501389e+01	0.000000e+00	3.179679e-13
9.522000e+01	-9.739076e+00	1.044288e+00	0.000000e+00	-9.739076e+00	0.000000e+00	2.930989e-13
9.523000e+01	-4.426588e+00	4.772929e-01	0.000000e+00	-4.426588e+00	0.000000e+00	0.000000e+00
9.524000e+01	9.049329e-01	-9.293450e-02	0.000000e+00	9.049329e-01	0.000000e+00	-2.815526e-13
9.525000e+01	6.236764e+00	-6.629597e-01	0.000000e+00	6.236764e+00	0.000000e+00	-2.806644e-13
